EGXJ,PAR,,338.25
EGXJ,RDR,ZONE,130.2
EGXJ,TWR,MIL Common TWR,121.1
EGXJ,TWR,TWR,130.2
EGXJ,TWR,,257.8
EGXJ,TWR,,369.35
EGXP,APP,WADDINGTON APP,250.85
EGXP,APP,,308.625
EGXP,CAC,CAC,29.997
EGXP,DIR,,377.075
EGXP,GND,GND,278.5
EGXP,PAR,,241.425
EGXP,RDR,,241.825
EGXP,TWR,TWR,281.32
EGXT,APP,APP,130.2
EGXT,ATIS,ATIS,242.47
EGXT,CAC,LONDON MIL,29.997
EGXT,DEP,DEP/DIR,278.45
EGXT,GND,GND,369.22
EGXT,GRN,,125.525
EGXT,TWR,TWR,125.525
EGXT,TWR,,372.22
EGXU,A/D,ZONE,235.2
EGXU,A/G,INFO,118.55
EGXU,APP,APP,118.55
EGXU,APP,,372.12
EGXU,ATIS,ATIS,283.725
EGXU,DEP,DEP,118.55
EGXU,DIR,DIR,275.85
EGXU,GND,GND,122.1
EGXU,GRN,,278.32
EGXU,TWR,TWR,122.1
EGXU,TWR,,240.82
EGXW,APP,APP,250.85
EGXW,ATIS,ATIS,29.167
EGXW,CAC,CAC,27.777
EGXW,DEP,DEP,123.3
EGXW,GND,GND,342.12
EGXW,MISC,ZONE,127.35
EGXW,OPS,OPS,386.625
EGXW,TWR,TWR,256.67
EGXZ,APP,APP,125
EGXZ,APP,,293.775
EGXZ,DIR,,255.6
EGXZ,GND,GND,241.875
EGXZ,TWR,TWR,122.1
EGXZ,TWR,,379.75
EGYD,APP,APP,119.375
EGYD,APP,,280.775
EGYD,ATIS,ATIS,135.675
EGYD,ATIS,,233.628
EGYD,CAC,CAC,27.777
EGYD,DEP,DEP,119.375
EGYD,DEP,,275.675
EGYD,GND,GND,36.92
EGYD,GRN,,240.425
EGYD,TWR,TWR,125.05
EGYD,TWR,,268.625
EGYE,APP,CRANWELLL APP,28.077
EGYE,ATIS,,124.2
EGYE,ATIS,ATIS,293.45
EGYE,DEP,DEP,119.375
EGYE,DEP,,355.95
EGYE,GND,GND,389.45
EGYE,TWR,TWR,120.425
EGYE,TWR,,281.225
EGYM,APP,APP,124.15
EGYM,APP,,233.075
EGYM,ATIS,ATIS,277.225
EGYM,DIR,DIRECTOR,124.15
EGYM,DIR,Director,377.475
EGYM,GND,GND,389.4
EGYM,OPS,OPS,284
EGYM,TWR,TWR,122.1
EGYM,TWR,,281.15
EGYP,APP,APP,118.5
EGYP,ARR,ISLAND RDR,131.5
EGYP,GND,GND,130.3
EGYP,TWR,TWR,133.35
EHAL,APP,RAPCON North,120.1
EHAL,FIR,Dutch MIL,132.35
EHAL,INFO,Ameland Radio,118.35
EHAL,TWR,Leeuwarden tower,120.7
EHAM,APP,APP/DEP,119.05
EHAM,ARR,ARR,118.4
EHAM,ATIS,ATIS,108.4
EHAM,CLD,CLNC DEL,121.975
EHAM,GND,GND,121.7
EHAM,TWR,TWR,119.225
EHBD,AFIS,INFO,122.15
EHBD,INFO,RDO,122.15
EHBK,APP,BEEK APP,120.2
EHBK,ATIS,ATIS,124.575
EHBK,GND,BEEK GND,121.825
EHBK,TWR,BEEK TWR,119.475
EHDL,APP,RAPCON WEST MIL ATCC,123.575
EHDL,TWR,TWR,122.1
EHDR,FIR,Dutch MIL,132.35
EHDR,INFO,Drachten Radio,119.65
EHEH,APP,APP,123.175
EHEH,ATIS,ATIS,126.025
EHEH,DIR,DIRECTOR,124.525
EHEH,GND,GND,121.925
EHEH,TWR,TWR,131
EHGG,APP,APP,120.3
EHGG,ATIS,ATIS,133.55
EHGG,GCCD,GND/CLNC DEL,121.7
EHGG,TWR,TWR,118.7
EHGR,ARR,RAPCON WEST,123.575
EHGR,GND,GND,23.492
EHGR,TWR,TWR,125.325
EHHO,INFO,Hoogeveen Radio,127.35
EHHV,AD,Hilversum Radio,131.025
EHKD,APP,APP,119.1
EHKD,FSS,FINAL,123.3
EHKD,GND,GND,121.725
EHKD,TWR,TWR,120.125
EHLE,AFIS,Lelystad Aerodrom Info,123.675
EHLE,INFO,Lelystad Radio,123.675
EHLE,INFO,Lelystad Radio - MLA only,123.825
EHLW,APP,RAPCON NORTH,122.1
EHLW,DIR,ARRIVAL,122.1
EHLW,GND,GND,28.155
EHLW,TWR,TWR,120.7
EHMZ,INFO,Midden-Zeeland Radio,119.25
EHRD,A/D,SCHIPHOL,121.2
EHRD,APP,APP,127.025
EHRD,ATIS,ATIS,110.4
EHRD,GND,GND,122.175
EHRD,TWR,TWR,118.2
EHSB,APP,RAPCON WEST,123.575
EHSB,ARR,APP,37.342
EHSB,TWR,TWR,129.925
EHSE,INFO,Seppe Radio,120.65
EHTE,AD,Teuge Radio,121
EHTE,FIC (MIL),Dutch MIL Info,132.35
EHTW,APP,APP,118.575
EHTW,DIR,DIRECTOR,118.575
EHTW,GCA,FINAL,122.45
EHTW,GND,GND,31.412
EHTW,TWR,TWR,119.95
EHTX,INFO,Texel Radio,119.3
EHVB,A/G,PBV,312.8
EHVB,APP,ROTTERDAM APP,127.025
EHVB,INFO,DUTCH MIL INFO,132.35
EHVB,OPS,FALCON CREST,26.092
EHVB,RDR,SCHIPHOL APP,119.05
EHVB,TWR,TWR,122.1
EHVK,APP,RAPCON SOUTH,123.175
EHVK,GND,GND,38.677
EHVK,TWR,TWR,133.425
EHWO,APP,RAPCON WEST,123.575
EHWO,ARR,ARRIVAL,123.575
EHWO,TWR,TWR,118.5
EICK,APP,APP,119.9
EICK,ATIS,ATIS,120.925
EICK,GND,GND,121.85
EICK,TWR,TWR,119.3
EICM,ATIS,ATIS,121.825
EICM,GND,GND,121.825
EICM,TWR,TWR,122.5
EIDL,ATIS,ATIS,129.925
EIDL,GND,GND,129.8
EIDL,TWR,TWR,129.8
EIDW,APP,APP,121.1
EIDW,ATIS,ATIS,124.525
EIDW,CLD,CLNC DEL,121.875
EIDW,GND,GND,121.8
EIDW,INFO,FIS,118.5
EIDW,TWR,TWR,118.6
EIKN,GND,GND,121.9
EIKN,TWR,TWR,130.7
EIKY,GND,GND,121.6
EIKY,TWR,TWR,123.325
EIME,APP,BALDONNEL APP,122
EIME,ATIS,AREA,122.8
EIME,GND,BALDONNEL GND,123.1
EIME,TWR,BALDONNEL TWR,123.5
EINN,APP,APP,120.2
EINN,ATIS,ATIS,130.95
EINN,GND,GND,121.8
EINN,TWR,TWR,118.7
EISG,AFIS,INFO,122.1
EISG,GND,GND,122.1
EISG,TWR,TWR,122.1
EIWF,ATIS,ATIS,121.15
EIWF,GND,GND,121.6
EIWF,INFO,INFO,129.85
EIWF,TWR,TWR,129.85
EIWT,A/G,Weston tower,122.4
EIWT,ATIS,,118.87
EIWT,ground,Weston ground,119.42
EKAH,APP,APP,119.275
EKAH,MISC,HANDLING,130.225
EKAH,MISC,AIRPORT OFFICE,130.225
EKAH,TWR,TWR,118.525
EKBI,APP,APP,127.575
EKBI,ATIS,ATIS,118.775
EKBI,MISC,CARGO HANDLING,122.075
EKBI,MISC,HANDLING,130.85
EKBI,OPS,ARPT OFFICE,131.5
EKBI,TWR,TWR,119
EKCH,APP,Kastrup Arrival,118.45
EKCH,APP,Copenhagen Approach,119.8
EKCH,APP,Kastrup Final,120.2
EKCH,ATIS,Kastrup Arrival Information,122.75
EKCH,ATIS,Kastrup Departure Information,122.85
EKCH,DEL,Kastrup Clearance Delivery,119.9
EKCH,DEP,Kastrup Departure,120.25
EKCH,DEP,Kastrup Departure,124.975
EKCH,GND,Kastrup Apron,121.625
EKCH,GND,Kastrup Apron,121.725
EKCH,GND,Kastrup Apron,121.9
EKCH,TWR,Kastrup Tower,118.1
EKCH,TWR,Kastrup Tower,118.575
EKCH,TWR,Kastrup Tower,118.7
EKCH,TWR,Kastrup Tower,119.35
EKCH,TWR,Kastrup Tower,121.825
EKEB,AFIS,AFIS,120.15
EKEB,MISC,HANDLING,130.575
EKGH,RDO,RDO,122.5
EKKA,APP,APP,120.425
EKKA,MISC,HANDLING,123.4
EKKA,TWR,TWR,119.575
EKLS,AFIS,COPPENHAGEN INFO,124.975
EKLS,RDO,RDO,123.5
EKMB,AFIS,MARIBO AFIS,118.975
EKMB,INFO,COPENHAGEN INFO,127.075
EKOD,AFIS,AFIS,119.525
EKPB,AFIS,SKRYDSTRUP APP,127.475
EKPB,RDO,RDO,122.075
EKRK,APP,APP,125.525
EKRK,ATIS,ATIS,123.8
EKRK,MISC,HANDLING,130.225
EKRK,TWR,TWR,118.9
EKRK,TWR,,119.65
EKRN,APP/TWR,,118.325
EKRN,MISC,HANDLING,131.55
EKSB,AFIS,AFIS,126.4
EKSN,AFIS,AFIS,118.75
EKSN,APP,AALBORG APP,123.975
EKSP,APP,APP,127.475
EKSP,TWR,TWR,128.325
EKSS,RDO,,123.5
EKSV,APP,KARUP APP,120.425
EKSV,RDO,RDO,120
EKTS,RADIO,Thisted Radio,118.125
EKVD,AFIS,VAMDRUP AFIS,120.5
EKVD,APP,SKRYDSTRUP APP,127.475
EKVG,AFIS,AFIS,124.85
EKVH,APP,AALBORG APP,123.975
EKVH,RDO,RDO,123.5
EKVJ,AFIS,AFIS,121.4
EKYT,APP,APP,123.975
EKYT,ATIS,ATIS,120.475
EKYT,MISC,HANDLING,131.55
EKYT,TWR,TWR,118.3
ELLX,APP,APP,118.9
ELLX,ATIS,ATIS,135.55
ELLX,TWR,TWR,118.1
ENAL,ATIS,ATIS,128.65
ENAL,TWR,TWR,119.85
ENAN,GCA,GCA,119.1
ENAN,TWR,TWR,118.2
ENAT,ATIS,ATIS,118.175
ENAT,TWR,TWR,118.1
ENBM,ARTC,STAVANGER ATCC,124.7
ENBM,INFO,INFO,123.5
ENBN,AFIS,INFO,119.6
ENBO,A/D,APP/DEP,119.7
ENBO,ATIS,ATIS,123.9
ENBO,TWR,TWR,118.1
ENBR,APP,RADAR,121
ENBR,ARR,ARR,125
ENBR,ATIS,ATIS,125.25
ENBR,DIR,DIRECTOR,118.85
ENBR,GND,GND,121.9
ENBR,TWR,TWR,119.1
ENBS,AFIS,INFO,123.4
ENCN,ATIS,INFO,124.475
ENCN,TWR,TWR,118.1
ENDI,AFIS,INFO,121.3
ENDU,APP,APP,118.8
ENDU,ATIS,ATIS,129.725
ENDU,TWR,TWR,118.1
ENEV,ACC,BODO CON,126.45
ENEV,ATIS,ATIS,126.025
ENEV,TWR,TWR,118
ENFG,AFIS,INFO,119.925
ENFL,AFIS,AFIS,119.2
ENGM,APP,APP,119.975
ENGM,ATIS,ATIS,126.125
ENGM,CLD,CLNC DEL,121.6
ENGM,DIR,DIRECTOR,131.35
ENGM,GND,GND,121.925
ENGM,MISC,DE ICING,131.975
ENGM,OPS,WINGOPS,29.38
ENGM,PMSV,PMSV METRO,134.175
ENGM,TWR,TWR,118.3
ENHA,INFO,,130.27
ENHD,ATIS,ATIS,118.175
ENHD,TWR,TWR,120.5
ENHK,AFIS,INFO,119.9
ENHV,AFIS,,119.8
ENJA,AFIS,Jan Mayen Information,118.1
ENKB,TWR,TWR,118.3
ENKJ,RDO,RDO,119.1
ENKR,ATIS,ATIS,118.025
ENKR,TWR,KIRKENES TWR,118.1
ENLI,AFIS,AFIS,126.45
ENML,AFIS,MOLDE INFO,119.95
ENMS,AFIS,MOSJOEN INFO,123.4
ENMS,ATIS,ATIS,112.25
ENNA,TWR,TWR,118.05
ENNK,INFO,,121.2
ENNO,AFIS,INFO,118.8
ENOL,APP,APP,118.25
ENOL,ARR,ARR,126.2
ENOL,TWR,TWR,118.7
ENRI,UNIC,Frya Traffic,123.5
ENRO,TWR,TWR,120.4
ENRY,APP,APP,122.1
ENRY,ARR,ARRIVAL,120.3
ENRY,TWR,TWR,119.5
ENSB,AFIS,INFO,118.1
ENSB,AFIS,INFO,884
ENSG,AFIS,Sogndal,119.3
ENSG,INFO,Sogndal Information,121.5
ENSN,AFIS,AFIS,119.2
ENSN,APP,FARRIS APP,134.05
ENSO,AFIS,INFO,120.2
ENSR,AFIS,INFO,119.6
ENSS,AFIS,VARDO INFO,122.15
ENST,AFIS,AFIS,120.3
ENST,GND,GND,121.9
ENTC,APP,APP,123.75
ENTC,ATIS,ATIS,126.125
ENTC,TWR,TWR,118.3
ENTO,ATIS,ATIS,119.075
ENTO,GND,GND,126.175
ENTO,TCA,FARRIS TCA,134.05
ENTO,TWR,TWR,118.65
ENVA,APP,APP,118.6
ENVA,ATIS,ATIS,127.55
ENVA,TWR,TWR,119.4
ENVD,INFO,Vadsø,120.2
ENZV,APP,RADAR,119.6
ENZV,ARR,ARR,118.5
ENZV,ATIS,ATIS,126
ENZV,GND,GND,121.75
ENZV,TWR,TWR,118.35
EPBC,AFIS,INFO,119.175
EPBY,INFO,INFO,128.5
EPBY,TWR,BYDGOSZCZ TWR,131
EPGD,APP,GDANSK APP,127.275
EPGD,ATIS,ATIS,129.625
EPGD,TWR,GDANSK TWR,118.1
EPKK,APP,KRAKOW APP,121.075
EPKK,ATIS,ATIS,126.125
EPKK,DIR,KRAKOW DIRECTOR,123.8
EPKK,TWR,KRAKOW DELIVERY,118.1
EPKK,TWR,KRAKOW TWR,123.25
EPKM,AFIS,KATOWICE AERO,122.9
EPKM,INFO,KATOWICE INFO,122.7
EPKS,ATIS,,128.725
EPKS,TWR,Krzesiny Tower,121.025
EPKT,APP,APP,121.075
EPKT,GCCD,HANDLING,131.45
EPKT,TWR,TWR,129.25
EPLK,AFIS,INFO,128.5
EPLL,INFO,INFO,122.7
EPLL,TWR,TWR,124.225
EPMB,INFO,INFO,124.5
EPMI,AFIS,INFO,128.5
EPML,AFIS,TEST,119.1
EPML,INFO,INFO,123.35
EPOK,INFO,INFO,128.5
EPPO,APP,POZNAN APP,135.525
EPPO,ATIS,POZNAN ATIS,124.7
EPPO,TWR,POZNAN TWR,119.975
EPRA,AFIS,INFO,128.5
EPRZ,TWR,RZESZOW TWR,126.8
EPSC,TWR,SZCZECIN TWR,118.5
EPSD,AFIS,SZCZECIN AERO,122.2
EPSD,INFO,SZCZECIN INFO,122.7
EPSK,INFO,SLUPSK INFO,124.5
EPSN,AFIS,INFO,128.5
EPWA,APP,WARSZAWA APP,128.8
EPWA,ATIS,ATIS,120.45
EPWA,CLD,CLNC DEL,121.6
EPWA,DIR,WARSZAWA DIR,129.375
EPWA,GND,GND,121.9
EPWA,TWR,TWR,118.3
EPWR,TWR,WROCLAW TWR,127.225
EPZG,TWR,TWR,118.75
ESCF,APP,OSTGOTA APP,132.95
ESCF,GND,GND,121.85
ESCF,TWR,TWR,129.8
ESCK,AFIS,INFO,130.3
ESCK,APP,OSTGOTA APP,132.95
ESCM,APP,APP,130.4
ESCM,TCA,STOCKHOLM TCA,134.2
ESCM,TWR,TWR,119.2
ESDF,GND,GND,121.7
ESDF,TCA,CON,128.45
ESDF,TWR,TWR,119.2
ESFR,APP,CON,136.025
ESFR,INFO,MIL INFO,133.5
ESGG,ATIS,ATIS,118.375
ESGG,GCCD,GND,121.9
ESGG,TCA,GOTEBORG APP,124.675
ESGG,TWR,TWR,118.6
ESGJ,TWR,TWR,118.25
ESGK,ACC,MALMO APP,118
ESGK,AFIS,AFIS,122.8
ESGL,AFIS,AFIS,124.45
ESGP,AFIS,AFIS,119.05
ESGP,RMP,RAMP,123.25
ESGP,TCA,GOTEBERG CON,124.675
ESGP,TWR,TWR,119.05
ESGR,AFIS,AFIS,122.325
ESGT,TWR,TWR,122.725
ESIA,AFIS,MIL INFO,130
ESIA,APP,APP,130
ESIB,GND,GND,134.3
ESIB,TCA,CON,134.55
ESIB,TWR,TWR,128.2
ESKB,RDO,RDO,123.55
ESKK,AFIS,AFIS,122.55
ESKM,AFIS,AFIS,129.85
ESKN,ATIS,ATIS,126.75
ESKN,TWR,TWR,127.7
ESKV,AFIS,AFIS,122.35
ESMA,RDO,RDO,123.15
ESMG,AFIS,INFO,122.25
ESMK,TWR,TWR,129.35
ESML,RDO,RDO,123.525
ESMO,AFIS,AFIS,122.15
ESMP,RDO,RDO,123.42
ESMQ,TWR,TWR,130.8
ESMS,APP,MALMO CON,135.9
ESMS,ATIS,ATIS,129.275
ESMS,TWR,TWR,118.8
ESMT,TWR,TWR,130.1
ESMV,APP,APP,132.25
ESMV,OPS,BASE OPS,132.25
ESMV,TWR,TWR,136.25
ESMX,TWR,TWR,118.15
ESNA,RDO,STROMSUND FLT CLUB,123.55
ESND,AFIS,AFIS,122.2
ESNG,AFIS,AFIS,122.1
ESNH,RDO,RDO,123.2
ESNJ,AFIS,AFIS,124.85
ESNJ,APP,CON,133
ESNJ,INFO,MIL INFO,124.85
ESNK,AFIS,AFIS,122.15
ESNL,AFIS,AFIS,122.225
ESNM,RDO,RDO,123.55
ESNN,ATIS,ATIS,127.4
ESNN,TWR,TWR,129.55
ESNO,AFIS,AFIS,122.25
ESNP,RDO,RDO,123.55
ESNQ,TWR,TWR,130.15
ESNR,RDO,RDO,123.4
ESNS,TWR,TWR,122.05
ESNT,OPS,MIF,133.5
ESNT,TWR,APP,133.5
ESNU,TWR,TWR,119.8
ESNV,AFIS,AFIS,122.55
ESNX,AFIS,AFIS,123
ESNX,TWR,TWR,123
ESOE,TWR,TWR,120.275
ESOH,AFIS,AFIS,122.225
ESOK,TWR,TWR,119.45
ESOW,APP,CON,125.95
ESOW,TWR,TWR,130.6
ESPA,APP,CON,125.45
ESPA,OPS,VADER NORTH,122.6
ESPA,TWR,TWR,128.2
ESPE,TCA,TCA,124.15
ESPE,TWR,TWR,130.4
ESQO,RDO,FLY CLUB RDO,123.15
ESQO,RDO,FIELD RDO,135
ESSA,APP,STOCKHOLM CON,123.75
ESSA,ATIS,ATIS,119
ESSA,CLD,CLNC DEL,121.825
ESSA,GND,GND,121.7
ESSA,PMSV,MET OFFICE,122.6
ESSA,TWR,TWR,118.5
ESSB,AFIS,AFIS,119.4
ESSB,APP,APP,120.15
ESSB,ATIS,ATIS,122.45
ESSB,GND,GND,121.6
ESSB,TWR,TWR,118.1
ESSD,TWR,TWR,127.3
ESSF,AFIS,AFIS,124.05
ESSK,AFIS,AFIS,122.35
ESSL,TWR,TWR,118.8
ESSP,APP,OSTGOTA APP,133.35
ESSP,TWR,TWR,120.35
ESST,AFIS,AFIS,122.05
ESSU,AFIS,AFIS,126.85
ESSU,APP,CON,136.2
ESSU,INFO,MIL INFO,126.85
ESSV,ARR,CON,126.15
ESSV,TWR,TWR,120.3
ESTA,APP,MALMO APP,132.45
ESTA,TWR,TWR,127.1
ESUD,AFIS,AFIS,133.8
ESUD,APP,CON,133.8
ESUD,INFO,MIL INFO,133.8
ESUP,AFIS,AFIS,118.25
ESUT,AFIS,AFIS,122.97
ETAD,A/G,SOF,141.775
ETAD,ATIS,ATIS,143.425
ETAD,DEP,LIPPE RADAR,314.6
ETAD,DIR,RHEIN RADAR,387.15
ETAD,GCA,GCA,129.475
ETAD,GCCD,CLNC DEL,308.85
ETAD,GND,GND,138.8
ETAD,OPS,AMC AIRLIFT AMCC,131.975
ETAD,PMSV,PMSV METRO,284.425
ETAD,POST,COMD POST,258.7
ETAD,PTD,PTD,138.4
ETAD,RDR,LANGEN RADAR,125.6
ETAD,TWR,TWR,122.2
ETAR,ATIS,ATIS,124.275
ETAR,GCA,GCA,140.9
ETAR,GND,GND,121.775
ETAR,OPS,AMC AIRLIFT AMCC,131.975
ETAR,PMSV,PMSV METRO,28.442
ETAR,POST,WING COMD POST,37.267
ETAR,PTD,DISPATCH,36.912
ETAR,RDR,LANGEN RADAR,129.675
ETAR,TWR,TWR,133.2
ETEJ,A/G,AIR GND RDO,37.4
ETEJ,INFO,INFO,120.175
ETEU,AAS,INFO,122.5
ETEU,ATIS,ATIS,111.4
ETEU,DIR,LANGEN RADAR,135.725
ETEU,GCCD,GND,141.3
ETEU,INFO,LANGEN INFO,127.975
ETEU,PMSV,PMSV METRO,140.3
ETEU,PTD,PTD,33.7
ETEU,RDR,RDR,37.3
ETEU,TWR,TWR,31.8
ETHB,DIR,BREMEN RADAR,131.325
ETHB,GCA,RADAR,123.3
ETHB,TWR,TWR,38.775
ETHB,TWR,TWR,42.4
ETHC,A/D,RADAR,130.5
ETHC,A/G,A/G RDO,40.6
ETHC,ACC,BREMEN CON,131.325
ETHC,TWR,TWR,40.6
ETHE,A/G,A/G,42.4
ETHE,ACC,BREMEN CON,124.65
ETHE,DIR,BENTLAGE RADAR,123.3
ETHE,TWR,BENTLAGE TWR,122.1
ETHF,A/D,LANGEN CON,124.425
ETHF,A/G,A/G RDO,40.6
ETHF,RDR,RADAR,38.735
ETHF,RDR,RADAR,123.3
ETHF,TWR,TWR,40.6
ETHL,A/G,A/G,42.4
ETHL,ACC,MUNCHEN CON,129.45
ETHL,RDR,LIMA RADAR,34.4
ETHL,RDR,LIMA RADAR,119.1
ETHL,TWR,LIMA TWR,42.4
ETHM,APP,BUCHEL RADAR,25.33
ETHM,TWR,TWR,40.6
ETHN,A/D,STETTEN RADAR,34.4
ETHN,A/D,STETTEN RADAR,123.3
ETHN,A/G,A/G,40.6
ETHN,ACC,LANGEN RADAR,135.725
ETHN,TWR,STETTEN TWR,122.1
ETHR,A/G,AG MIL VOICE RDO,42.4
ETHR,TWR,TWR,122.1
ETHS,A/D,RADAR,38.54
ETHS,A/D,RADAR,122.425
ETHS,DIR,HANNOVER DIR,131.325
ETHS,TWR,TWR,42.4
ETIC,AAS,GRAF RDO,30.4
ETIC,APP,APP,138.25
ETIC,GND,GND,141.3
ETIC,OPS,GRAF OPS,44.55
ETIC,PMSV,PMSV METRO,140.3
ETIC,TWR,GRAF TWR,31.8
ETID,AAS,CTAF,122.1
ETIH,INFO,MUNCHEN INFO,120.65
ETIH,TWR,TWR,31.8
ETIN,PMSV,GIEBELSTADT METRO,140.3
ETIN,PTD,GIEBELSTADT DISPATCH,33.7
ETIN,TWR,GIEBELSTADT TWR,31.8
ETMN,A/D,RADAR,35.612
ETMN,A/D,RADAR,123.3
ETMN,ACC,BREMEN CON,124.075
ETMN,AFIS,BREMEN INFO,125.1
ETMN,OPS,WING OPS,28.252
ETMN,TWR,TWR,122.1
ETND,ACC,BREMEN CON,124.65
ETND,AFIS,BREMEN INFO,119.825
ETND,TWR,TWR,122.1
ETNG,ATIS,ATIS,27.82
ETNG,POST,MAGIC COMD POST,139.875
ETNG,RDR,FRISBEE RADAR,38.54
ETNG,RDR,FRISBEE RADAR,123.3
ETNG,RDR,LANGEN CON,128.5
ETNG,TWR,FRISBEE TWR,122.1
ETNH,ACC,BREMEN CON,136.225
ETNH,RDR,RADAR,38.54
ETNH,RDR,RADAR,123.3
ETNH,TWR,TWR,122.1
ETNJ,ACC,BREMEN CON,124.075
ETNJ,RDR,WITTMUND RADAR,38.54
ETNJ,RDR,WITTMUND RADAR,123.3
ETNJ,TWR,TWR,118.725
ETNL,ACC,BERLIN RADAR,126.175
ETNL,INFO,BERLIN INFO,132.65
ETNL,RDR,RADAR,34.4
ETNL,RDR,RADAR,123.3
ETNL,TWR,TWR,118.425
ETNN,ARR,LANGEN CON,128.5
ETNN,RDR,RADAR,37.925
ETNN,RDR,RADAR,123.3
ETNN,TWR,TWR,37.65
ETNN,TWR,TWR,122.1
ETNS,A/D,RADAR,31.347
ETNS,A/D,RADAR,123.3
ETNS,ACC,BREMEN CON,128.775
ETNS,AFIS,BREMEN INFO,125.1
ETNS,TWR,TWR,122.1
ETNT,ACC,BREMEN CON,124.075
ETNT,RDR,WITTMUND RADAR,25.87
ETNT,RDR,WITTMUND RADAR,36.89
ETNT,RDR,WITTMUND RADAR,123.3
ETNT,TWR,WITTMUND TWR,118.725
ETNU,A/D,RADAR,35.875
ETNU,A/D,RADAR,123.3
ETNU,ACC,BERLIN RADAR,126.175
ETNU,AFIS,BERLIN INFO,132.65
ETNU,INFO,INFO,122.05
ETNU,RMP,APRON,122.05
ETNU,TWR,TWR,119.175
ETNW,DIR,HANNOVER DIR,131.325
ETNW,RDR,RADAR,38.94
ETNW,RDR,RADAR,123.3
ETNW,TWR,TWR,122.1
ETOI,MISC,RNG,60
ETOI,RDO,GRAF RDO,30.4
ETOR,AAS,ADVSY SVC,122.1
ETOR,APP,APP,130.5
ETOR,GND,GND,141.3
ETOR,MISC,LAMPERTHEIM RNG,47.3
ETOR,PMSV,PMSV METRO,45.05
ETOR,PTD,DISPATCHER,30.6
ETOR,TWR,TWR,40.5
ETOU,AAS,LANGEN INFO,119.15
ETOU,APP,LANGEN ARR,120.8
ETOU,ATIS,ATIS,139.525
ETOU,DEP,LANGEN DEP,120.15
ETOU,EMR,EMERG FM,40.5
ETOU,GND,GND,138.55
ETOU,OPS,OPS,74.1
ETOU,PMSV,PMSV METRO,140.3
ETOU,TWR,TWR,30.1
ETSA,ACC,MUNCHEN CON,129.45
ETSA,OPS,WING OPS,142.85
ETSA,RDR,RADAR,34.4
ETSA,RDR,RADAR,123.3
ETSA,TWR,TWR,122.1
ETSB,A/D,LANGEN CON,125.6
ETSB,ACC,RHEIN CON,38.715
ETSB,RDR,RADAR,34.462
ETSB,RDR,RADAR,123.3
ETSB,TWR,TWR,122.1
ETSE,ACC,MUNCHEN CON,127.95
ETSE,TWR,TWR,120.2
ETSF,AAS,MUNCHEN INFO,126.95
ETSF,INFO,INFO,123.7
ETSH,A/D,RADAR,38.54
ETSH,A/D,RADAR,123.3
ETSH,AFIS,BERLIN INFO,125.8
ETSH,ARR,BERLIN ARR,126.425
ETSH,TWR,TWR,122.1
ETSI,APP,MUNCHEN RADAR,136.525
ETSI,RDR,RADAR,27.81
ETSI,RDR,RADAR,37.975
ETSI,RDR,RADAR,120.6
ETSI,TWR,TWR,24.095
ETSI,TWR,TWR,122.1
ETSL,ACC,MUCHEN CON,129.45
ETSL,RDR,RADAR,34.4
ETSL,RDR,RADAR,123.3
ETSL,TWR,TWR,122.1
ETSN,ACC,MUNCHEN CON,136.525
ETSN,RDR,DONAU RADAR,34.4
ETSN,RDR,DONAU RADAR,123.3
ETSN,TWR,DONAU TWR,24.04
ETSN,TWR,DONAU TWR,122.1
ETUO,AFIS,LANGEN INFO,123.525
ETUO,APP,APP,38.927
ETUO,TWR,TWR,130.5
EVLA,APP,APP/TWR,129.4
EVLA,INFO,METEO INFO,124.8
EVRA,APP,APP,129.925
EVRA,ATIS,ATIS,121.2
EVRA,GND,Riga Ground,118.8
EVRA,MISC,Riga Apron,131.6
EVRA,TWR,TWR,118.1
EVVA,AFIS,AFIS,123.9
EYKA,APP,APP,124.2
EYKA,MISC,HANDLING,121.6
EYKA,TWR,TWR,118.5
EYKS,AAS,ALEKSOTAS INFO,135.5
EYKS,APP,KAUNAS APCH,124.2
EYKS,INFO,KAUNAS INFO,124.6
EYKS,TWR,KAUNAS TWR,118.5
EYPA,APP,APP,124.3
EYPA,RMP,RMP,131.5
EYPA,TWR,TWR,118.3
EYPP,TWR,TWR,122.55
EYSA,TWR,TWR,120.4
EYSB,AFIS,INFO,122.05
EYVI,APP,APP,120.7
EYVI,ATIS,ATIS,125.8
EYVI,TWR,TWR,118.2
FAAB,AFIS,AFIS,118.7
FAAG,RDO,RDO,122.7
FABB,RDO,RDO,122.7
FABE,APP,EAST LONDON APP,120.1
FABE,RDO,RDO,120.6
FABL,APP,APP,124.3
FABL,ATIS,ATIS,126.65
FABL,TWR,TWR,118.1
FABM,CTAF,CTAF,124.8
FACT,APP,APP,120.05
FACT,ARSA,Director,124.5
FACT,ATIS,ATIS,127
FACT,GND,GND,121.9
FACT,GTE,APRON,122.65
FACT,TWR,TWR,118.1
FADN,APP,APP,119.1
FADN,ATIS,ATIS,127
FADN,GTE,APRON,122.65
FADN,TWR,TWR,118.7
FAEL,APP,APP,120.1
FAEL,ATIS,ATIS,126.45
FAEL,GTE,APRON,122.65
FAEL,TWR,TWR,118.3
FAGC,AFIS,AFIS,122.8
FAGG,APP,George Approach,128.2
